fetched_at,ticker,exchange,company_name,short_name,country,tier,currency,price,prev_close,change_pct,market_cap,confidence
2026-03-05T21:52:23Z,AMS.SW,SIX Swiss Exchange,ams OSRAM,ams OSRAM,Austria,direct,USD,10.326371927620812,10.44160752557741,-1.1036193198635458,1028235948.4773222,confirmed
2026-03-05T21:52:23Z,1772.HK,HKEX,Ganfeng Lithium,Ganfeng Lithium,China,indirect,USD,7.558917364522699,7.578102629631758,-0.2531671322850738,20355395493.996136,strong_indication
2026-03-05T21:52:23Z,2317.TW,TWSE,Foxconn / Hon Hai Precision Industry,Foxconn,Taiwan,direct,USD,7.049567222595215,6.81353260576725,3.4642032332563506,98431266642.18564,confirmed
2026-03-05T21:52:23Z,002475.SZ,SZSE,Luxshare Precision Industry,Luxshare,China,direct,USD,6.820787534117699,6.7264572723119045,1.4023765852804202,49696152667.44281,confirmed
2026-03-05T21:52:23Z,2474.TW,TWSE,Catcher Technology,Catcher,Taiwan,direct,USD,5.837922856211662,5.869394138455391,-0.5361930294906166,3277229312.847439,confirmed
2026-03-05T21:52:23Z,4958.TW,TWSE,Zhen Ding Technology,Zhen Ding,Taiwan,direct,USD,5.586152598261833,5.664830803871155,-1.3888888888888888,5810710346.5593605,confirmed
2026-03-05T21:52:23Z,2018.HK,HKEX,AAC Technologies,AAC Technologies,China,direct,USD,4.1209531810523,4.133743032523967,-0.3094012223555425,4709313901.821132,confirmed
2026-03-05T21:52:23Z,LPL,NYSE,LG Display,LG Display,South Korea,direct,USD,3.9600000381469727,4.4,-9.999999133023357,3960000038.1469727,confirmed
2026-03-05T21:52:23Z,002241.SZ,SZSE,GoerTek,GoerTek,China,direct,USD,3.646944361875427,3.590346426232287,1.5763920503496869,12930769793.96958,confirmed
2026-03-05T21:52:23Z,300207.SZ,SZSE,Sunwoda Electronic,Sunwoda,China,direct,USD,3.642590844856983,3.638237051038118,0.11966767854289823,6729549792.016688,confirmed
2026-03-05T21:52:23Z,RBCN,NASDAQ,Rubicon Technology,Rubicon,United States,direct,USD,3.240000009536743,3.12,3.8461541518186877,7704123.8626766205,strong_indication
2026-03-05T21:52:23Z,1415.HK,HKEX,Cowell E Holdings,Cowell,Hong Kong,direct,USD,3.2384397682636745,3.24611372793683,-0.23640452295653475,2811195000.3884625,confirmed
2026-03-05T21:52:23Z,4005.T,TSE,Sumitomo Chemical,Sumitomo Chemical,Japan,indirect,USD,3.104987168491192,3.023109798745878,2.7083822684601238,5084083335.701097,strong_indication
2026-03-05T21:52:23Z,4938.TW,TWSE,Pegatron,Pegatron,Taiwan,direct,USD,2.184107035736133,2.1652243144112617,0.8720907667252843,5858135672.46823,confirmed
2026-03-05T21:52:23Z,000970.SZ,SZSE,Zhongke Sanhuan,Zhongke Sanhuan,China,indirect,USD,2.0259190263079887,2.062199811063934,-1.7593244147000069,2462961974.293687,inferred
2026-03-05T21:52:23Z,000725.SZ,SZSE,BOE Technology Group,BOE,China,direct,USD,0.6472492055820709,0.6283831809009541,3.0023121646997772,23976911910.745613,confirmed
2026-03-05T21:52:23Z,3105.TW,TWSE,WIN Semiconductors,WIN Semi,Taiwan,indirect,USD,,,,,confirmed
2026-03-05T21:52:23Z,2448.TW,TWSE,Epistar Corporation,Epistar,Taiwan,indirect,USD,,,,,inferred
2026-03-05T21:52:23Z,6088.TW,TWSE,Foxconn Interconnect Technology (FIT),FIT,Taiwan,direct,USD,,,,,confirmed
2026-03-06T21:46:01Z,KLAC,NASDAQ,KLA Corporation,KLA,United States,indirect,USD,1344.550048828125,1432.0,-6.106840165633729,176663574473.5415,confirmed
2026-03-06T21:46:01Z,ASML,NASDAQ,ASML Holding,ASML,Netherlands,indirect,USD,1292.800048828125,1369.35,-5.590239980419536,507629165847.9873,confirmed
2026-03-06T21:46:01Z,000660.KS,KRX,SK Hynix,SK Hynix,South Korea,direct,USD,623.0445520486683,634.5074929413386,-1.8065887353878853,430184393160.7032,confirmed
2026-03-06T21:46:01Z,LITE,NASDAQ,Lumentum Holdings,Lumentum,United States,direct,USD,558.4400024414062,647.99,-13.819657334001104,39872616174.31641,confirmed
2026-03-06T21:46:01Z,MU,NASDAQ,Micron Technology,Micron,United States,direct,USD,370.29998779296875,396.18,-6.532387350959477,416776065609.1733,confirmed
2026-03-06T21:46:01Z,TSM,NYSE,Taiwan Semiconductor Manufacturing Company,TSMC,Taiwan,direct,USD,338.8900146484375,353.17,-4.043374395209819,1757654722890.753,confirmed
2026-03-06T21:46:01Z,AVGO,NASDAQ,Broadcom,Broadcom,United States,direct,USD,330.4800109863281,332.18,-0.5117674193725937,1566896217182.7097,confirmed
2026-03-06T21:46:01Z,AMAT,NASDAQ,Applied Materials,Applied Materials,United States,indirect,USD,324.739990234375,346.99,-6.41229135295686,257716860459.48364,confirmed
2026-03-06T21:46:01Z,WDC,NASDAQ,Western Digital,Western Digital,United States,indirect,USD,245.25,259.2075,-5.384682156187603,83850798665.25,confirmed
2026-03-06T21:46:01Z,COHR,NYSE,Coherent Corp (formerly II-VI),Coherent,United States,direct,USD,235.72000122070312,253.01,-6.833721504800944,44193222382.29968,confirmed
2026-03-06T21:46:01Z,NXPI,NASDAQ,NXP Semiconductors,NXP,Netherlands,direct,USD,201.74000549316406,210.65,-4.22976240533394,50978255938.383255,confirmed
2026-03-06T21:46:01Z,LRCX,NASDAQ,Lam Research,Lam Research,United States,indirect,USD,199.3300018310547,215.31,-7.421856007127079,250364462199.85962,confirmed
2026-03-06T21:46:01Z,TXN,NASDAQ,Texas Instruments,TI,United States,direct,USD,193.22999572753906,198.0,-2.4090930668994632,175573222465.77362,confirmed
2026-03-06T21:46:01Z,011070.KS,KRX,LG Innotek,LG Innotek,South Korea,direct,USD,182.05847300123423,177.6755838363897,2.4667931688804554,4308324008.747019,confirmed
2026-03-06T21:46:01Z,ALB,NYSE,Albemarle Corporation,Albemarle,United States,indirect,USD,162.2899932861328,163.5,-0.7400652684202982,19125424542.589417,strong_indication
2026-03-06T21:46:01Z,ATI,NYSE,Allegheny Technologies (ATI),ATI,United States,indirect,USD,150.08999633789062,154.8,-3.0426380246184666,20552768615.434296,strong_indication
2026-03-06T21:46:01Z,MTRN,NYSE,Materion Corporation,Materion,United States,indirect,USD,144.19000244140625,149.0,-3.228186280935403,2989954603.09552,inferred
2026-03-06T21:46:01Z,QCOM,NASDAQ,Qualcomm,Qualcomm,United States,direct,USD,135.69000244140625,137.39,-1.2373517421891962,144923042497.912,confirmed
2026-03-06T21:46:01Z,CRUS,NASDAQ,Cirrus Logic,Cirrus Logic,United States,direct,USD,130.3699951171875,134.03,-2.7307355687625914,6652831564.758179,confirmed
2026-03-06T21:46:01Z,MRK.DE,XETRA,Merck KGaA,Merck KGaA,Germany,indirect,USD,127.93263253765508,131.4750231742859,-2.694344941803089,55622278373.7428,strong_indication
2026-03-06T21:46:01Z,005930.KS,KRX,Samsung Electronics,Samsung,South Korea,direct,USD,126.90149858826771,129.19408676680177,-1.7745302713987474,848473968375.1296,confirmed
2026-03-06T21:46:01Z,285A.T,TSE,Kioxia Holdings,Kioxia,Japan,direct,USD,126.55060186516494,129.21149061527103,-2.059328266732042,68902767016.88882,confirmed
2026-03-06T21:46:01Z,GLW,NYSE,Corning,Corning,United States,indirect,USD,123.29000091552734,134.3,-8.198063354037727,105776423144.08496,confirmed
2026-03-06T21:46:01Z,ENTG,NASDAQ,Entegris,Entegris,United States,indirect,USD,112.44000244140625,124.77,-9.882181260394123,17079636370.84961,confirmed
2026-03-06T21:46:01Z,OLED,NASDAQ,Universal Display Corporation,UDC,United States,indirect,USD,97.02999877929688,99.97,-2.9408834857488486,4613024071.345032,confirmed
2026-03-06T21:46:01Z,QRVO,NASDAQ,Qorvo,Qorvo,United States,direct,USD,77.63999938964844,79.51,-2.3519061883430608,7197668860.976944,confirmed
2026-03-06T21:46:01Z,3008.TW,TWSE,Largan Precision,Largan,Taiwan,direct,USD,74.76518332958221,74.13690447807312,0.847457627118644,9779151402.17936,confirmed
2026-03-06T21:46:01Z,5802.T,TSE,Sumitomo Electric Industries,Sumitomo Electric,Japan,indirect,USD,62.701942761428654,63.417848544195294,-1.1288711288711288,48902399941.31805,strong_indication
2026-03-06T21:46:01Z,MP,NYSE,MP Materials,MP Materials,United States,indirect,USD,58.22999954223633,58.7,-0.8006822108410132,10345575532.170296,inferred
2026-03-06T21:46:01Z,SWKS,NASDAQ,Skyworks Solutions,Skyworks,United States,direct,USD,54.810001373291016,56.75,-3.4184997827471095,8241977880.22673,confirmed
2026-03-06T21:46:01Z,ATS.VI,Vienna Stock Exchange,AT&S,AT&S,Austria,direct,USD,52.5551660656929,54.703828541465555,-3.9278100510715896,2041768201.6521692,confirmed
2026-03-06T21:46:01Z,4062.T,TSE,Ibiden,Ibiden,Japan,direct,USD,49.92334131151438,51.46919096633792,-3.003446578040374,13940885779.527264,confirmed
2026-03-06T21:46:01Z,GFS,NASDAQ,GlobalFoundries,GlobalFoundries,United States,indirect,USD,46.880001068115234,48.33,-3.000204700775427,26060051364.152927,inferred
2026-03-06T21:46:01Z,4063.T,TSE,Shin-Etsu Chemical,Shin-Etsu,Japan,indirect,USD,39.577552433125675,39.40649529919028,0.4340836012861737,74167691905.44034,confirmed
2026-03-06T21:46:01Z,STM,NYSE,STMicroelectronics,STMicro,Switzerland / Italy,direct,USD,31.360000610351562,33.31,-5.854096036170638,28320680859.67807,confirmed
2026-03-06T21:46:01Z,KN,NYSE,Knowles Corporation,Knowles,United States,direct,USD,24.829999923706055,25.69,-3.347606369380874,2114321273.2234268,confirmed
2026-03-06T21:46:01Z,6981.T,TSE,Murata Manufacturing,Murata,Japan,direct,USD,23.96700509916991,24.169739480130374,-0.8387942332896461,43627048115.66357,strong_indication
2026-03-06T21:46:01Z,6988.T,TSE,Nitto Denko,Nitto Denko,Japan,indirect,USD,21.128723765723407,21.16040101274848,-0.14970059880239522,14233569713.4001,strong_indication
2026-03-06T21:46:01Z,HENKY,OTC / XETRA,Henkel,Henkel,Germany,indirect,USD,20.3700008392334,20.549999237060547,-0.8759046448164017,35009674209.8203,strong_indication
2026-03-06T21:46:01Z,UMI.BR,Euronext Brussels,Umicore,Umicore,Belgium,indirect,USD,19.66318182388386,20.627177046533234,-4.673422933611703,4730212890.841694,strong_indication
2026-03-06T21:46:01Z,IQE.L,LSE AIM,IQE,IQE,United Kingdom,indirect,USD,19.65999984741211,21.45,-8.3449890563538,19241189378.12264,confirmed
2026-03-06T21:46:01Z,6971.T,TSE,Kyocera,Kyocera,Japan,indirect,USD,16.731921878643334,16.62105151405558,0.6670478368591576,22378315723.145947,inferred
2026-03-06T21:46:01Z,6723.T,TSE,Renesas Electronics,Renesas,Japan,direct,USD,16.53869067179039,16.57353564351797,-0.2102446483180428,29921549148.01629,confirmed
2026-03-06T21:46:01Z,6752.T,TSE,Panasonic,Panasonic,Japan,indirect,USD,15.825952613726258,15.620050508063287,1.3181910363009532,36948457991.651146,strong_indication
2026-03-06T21:46:01Z,6807.T,TSE,Japan Aviation Electronics Industry (JAE),JAE,Japan,direct,USD,15.775269018486142,15.781604467891157,-0.04014452027298274,1063432275.8009399,strong_indication
2026-03-06T21:46:01Z,6594.T,TSE,Nidec Corporation,Nidec,Japan,direct,USD,14.615881777368486,14.774268012493849,-1.072041166380789,16754329028.594776,confirmed
2026-03-06T21:46:01Z,6762.T,TSE,TDK Corporation,TDK,Japan,indirect,USD,14.178735768422484,14.04569133091718,0.9472259810554804,26910549062.41613,confirmed
2026-03-06T21:46:01Z,4183.T,TSE,Mitsui Chemicals,Mitsui Chemicals,Japan,indirect,USD,13.659228917211294,13.475500884465873,1.3634226610249176,5143113425.373955,inferred
2026-03-06T21:46:01Z,002594.SZ,SZSE,BYD,BYD,China,direct,USD,13.57598674906103,13.699246391048291,-0.8997549096408992,126423442544.79865,strong_indication
2026-03-06T21:46:01Z,3037.TW,TWSE,Unimicron Technology,Unimicron,Taiwan,direct,USD,13.570823192596436,13.994911417365074,-3.0303030303030303,21368458904.73971,confirmed
2026-03-06T21:46:01Z,6770.T,TSE,Alps Alpine,Alps Alpine,Japan,indirect,USD,13.529352204408497,13.459662260953337,0.5177688867968934,2639779934.1850257,strong_indication
2026-03-06T21:46:01Z,3406.TW,TWSE,Genius Electronic Optical,GSEO,Taiwan,direct,USD,13.06820011138916,13.083907082676888,-0.12004801920768307,1473348085.158348,confirmed
2026-03-06T21:46:01Z,4205.T,TSE,Zeon Corporation,Zeon,Japan,indirect,USD,12.53151892311871,12.490338501986116,0.32969819934060357,2397851420.795628,strong_indication
2026-03-06T21:46:01Z,3407.T,TSE,Asahi Kasei,Asahi Kasei,Japan,indirect,USD,10.84628938138485,10.862128004897386,-0.1458151064450277,14732175421.262562,strong_indication
2026-03-06T21:46:01Z,AMS.SW,SIX Swiss Exchange,ams OSRAM,ams OSRAM,Austria,direct,USD,10.180428310824652,10.405801112148538,-2.165838063738965,1013703790.0103954,confirmed
2026-03-06T21:46:01Z,1772.HK,HKEX,Ganfeng Lithium,Ganfeng Lithium,China,indirect,USD,7.536146862736189,7.55532251610191,-0.25380324036272545,20294076849.128212,strong_indication
2026-03-06T21:46:01Z,2317.TW,TWSE,Foxconn / Hon Hai Precision Industry,Foxconn,Taiwan,direct,USD,7.005309194326401,7.0367231369018555,-0.4464285714285714,97813303348.2657,confirmed
2026-03-06T21:46:01Z,002475.SZ,SZSE,Luxshare Precision Industry,Luxshare,China,direct,USD,6.859048750630109,6.815545380115509,0.6382962490649934,49974923300.23731,confirmed
2026-03-06T21:46:01Z,2474.TW,TWSE,Catcher Technology,Catcher,Taiwan,direct,USD,5.8901142328977585,5.795872405171394,1.6260162601626018,3306527937.3353496,confirmed
2026-03-06T21:46:01Z,4958.TW,TWSE,Zhen Ding Technology,Zhen Ding,Taiwan,direct,USD,5.497439950704575,5.560267835855484,-1.1299435028248588,5718431539.282948,confirmed
2026-03-06T21:46:01Z,2018.HK,HKEX,AAC Technologies,AAC Technologies,China,direct,USD,4.251946204604849,4.1189933498594655,3.2277996940665,4859009188.2645645,confirmed
2026-03-06T21:46:01Z,LPL,NYSE,LG Display,LG Display,South Korea,direct,USD,3.9100000858306885,4.04,-3.217819657656227,3910000085.8306885,confirmed
2026-03-06T21:46:01Z,002241.SZ,SZSE,GoerTek,GoerTek,China,direct,USD,3.677494361693789,3.6441414826057326,0.9152465470195609,13039089245.998158,confirmed
2026-03-06T21:46:01Z,300207.SZ,SZSE,Sunwoda Electronic,Sunwoda,China,direct,USD,3.625290095806122,3.639791311506883,-0.39840788824669754,6697587307.857553,confirmed
2026-03-06T21:46:01Z,RBCN,NASDAQ,Rubicon Technology,Rubicon,United States,direct,USD,3.240000009536743,3.12,3.8461541518186877,7704123.8626766205,strong_indication
2026-03-06T21:46:01Z,4005.T,TSE,Sumitomo Chemical,Sumitomo Chemical,Japan,indirect,USD,3.2152405730448663,3.0942334507405747,3.9107302092972267,5264611455.908443,strong_indication
2026-03-06T21:46:01Z,1415.HK,HKEX,Cowell E Holdings,Cowell,Hong Kong,direct,USD,3.1576392001716727,3.2368996402896073,-2.4486529990421073,2740738622.6843667,confirmed
2026-03-06T21:46:01Z,4938.TW,TWSE,Pegatron,Pegatron,Taiwan,direct,USD,2.2303899228572845,2.1832690089941025,2.158273381294964,5982274017.1706705,confirmed
2026-03-06T21:46:01Z,000970.SZ,SZSE,Zhongke Sanhuan,Zhongke Sanhuan,China,indirect,USD,2.006960619165284,2.0229118458010475,-0.7885280156361572,2439913750.1152735,inferred
2026-03-06T21:46:01Z,000725.SZ,SZSE,BOE Technology Group,BOE,China,direct,USD,0.633700692151649,0.6467517586235658,-2.0179406237243804,23475016334.44956,confirmed
2026-03-06T21:46:01Z,3105.TW,TWSE,WIN Semiconductors,WIN Semi,Taiwan,indirect,USD,,,,,confirmed
2026-03-06T21:46:01Z,2448.TW,TWSE,Epistar Corporation,Epistar,Taiwan,indirect,USD,,,,,inferred
2026-03-06T21:46:01Z,6088.TW,TWSE,Foxconn Interconnect Technology (FIT),FIT,Taiwan,direct,USD,,,,,confirmed
2026-03-09T21:48:47Z,KLAC,NASDAQ,KLA Corporation,KLA,United States,indirect,USD,1429.0999755859375,1345.0,6.252786288917286,187772787027.97925,confirmed
2026-03-09T21:48:47Z,ASML,NASDAQ,ASML Holding,ASML,Netherlands,indirect,USD,1357.4200439453125,1294.24,4.881632768676018,533002768090.7886,confirmed
2026-03-09T21:48:47Z,LITE,NASDAQ,Lumentum Holdings,Lumentum,United States,direct,USD,640.6900024414062,571.0,12.204904105325088,45745266174.31641,confirmed
2026-03-09T21:48:47Z,000660.KS,KRX,SK Hynix,SK Hynix,South Korea,direct,USD,570.1269984710962,630.1403667312115,-9.523809523809524,393647189523.3963,confirmed
2026-03-09T21:48:47Z,MU,NASDAQ,Micron Technology,Micron,United States,direct,USD,389.32000732421875,371.19,4.884293037048075,438183273735.99603,confirmed
2026-03-09T21:48:47Z,TSM,NYSE,Taiwan Semiconductor Manufacturing Company,TSMC,Taiwan,direct,USD,348.70001220703125,339.9,2.5890003551136433,1808534323336.6274,confirmed
2026-03-09T21:48:47Z,AVGO,NASDAQ,Broadcom,Broadcom,United States,direct,USD,345.75,331.15,4.408878151894919,1639295416004.25,confirmed
2026-03-09T21:48:47Z,AMAT,NASDAQ,Applied Materials,Applied Materials,United States,indirect,USD,338.94000244140625,325.5,4.129033008112519,268986130258.5041,confirmed
2026-03-09T21:48:47Z,WDC,NASDAQ,Western Digital,Western Digital,United States,indirect,USD,262.05999755859375,244.95,6.985098003100128,89598124744.14496,confirmed
2026-03-09T21:48:47Z,COHR,NYSE,Coherent Corp (formerly II-VI),Coherent,United States,direct,USD,252.32000732421875,237.79,6.1104366559648255,47305422269.798096,confirmed
2026-03-09T21:48:47Z,LRCX,NASDAQ,Lam Research,Lam Research,United States,indirect,USD,211.14999389648438,199.4823,5.8489870512242765,265210726833.80127,confirmed
2026-03-09T21:48:47Z,NXPI,NASDAQ,NXP Semiconductors,NXP,Netherlands,direct,USD,205.25,202.6,1.307996051332678,51865206436.25,confirmed
2026-03-09T21:48:47Z,TXN,NASDAQ,Texas Instruments,TI,United States,direct,USD,196.1999969482422,193.59,1.3482085584184018,178271833947.3026,confirmed
2026-03-09T21:48:47Z,011070.KS,KRX,LG Innotek,LG Innotek,South Korea,direct,USD,170.83350851316936,184.13192534353584,-7.222222222222221,4042690758.044456,confirmed
2026-03-09T21:48:47Z,ALB,NYSE,Albemarle Corporation,Albemarle,United States,indirect,USD,169.57000732421875,161.78,4.8151856374204165,19983353958.53882,strong_indication
2026-03-09T21:48:47Z,ATI,NYSE,Allegheny Technologies (ATI),ATI,United States,indirect,USD,156.6999969482422,149.39,4.893230435934267,21457917635.40358,strong_indication
2026-03-09T21:48:47Z,MTRN,NYSE,Materion Corporation,Materion,United States,indirect,USD,145.22999572753906,143.99,0.8611679474540269,3011520125.39534,inferred
2026-03-09T21:48:47Z,QCOM,NASDAQ,Qualcomm,Qualcomm,United States,direct,USD,138.11000061035156,135.57,1.873571299219274,147507709689.103,confirmed
2026-03-09T21:48:47Z,CRUS,NASDAQ,Cirrus Logic,Cirrus Logic,United States,direct,USD,133.9600067138672,129.03,3.8208220676332534,6836031253.051254,confirmed
2026-03-09T21:48:47Z,GLW,NYSE,Corning,Corning,United States,indirect,USD,129.0500030517578,122.1287,5.66722076936692,110718206084.69984,confirmed
2026-03-09T21:48:47Z,MRK.DE,XETRA,Merck KGaA,Merck KGaA,Germany,indirect,USD,125.29096412033778,128.20064563155174,-2.269630934290603,54473739387.52363,strong_indication
2026-03-09T21:48:47Z,005930.KS,KRX,Samsung Electronics,Samsung,South Korea,direct,USD,118.3218112855684,128.34677166538313,-7.810839532412326,791109465874.1953,confirmed
2026-03-09T21:48:47Z,ENTG,NASDAQ,Entegris,Entegris,United States,indirect,USD,117.33999633789062,112.492,4.309636541167924,17823945443.725586,confirmed
2026-03-09T21:48:47Z,285A.T,TSE,Kioxia Holdings,Kioxia,Japan,direct,USD,114.3643590202555,126.44778131274506,-9.556057185854025,62267746407.119965,confirmed
2026-03-09T21:48:47Z,OLED,NASDAQ,Universal Display Corporation,UDC,United States,indirect,USD,98.62999725341797,97.12,1.5547747666988923,4689091592.401321,confirmed
2026-03-09T21:48:47Z,QRVO,NASDAQ,Qorvo,Qorvo,United States,direct,USD,78.04000091552734,77.28,0.9834380376906606,7234751274.034584,confirmed
2026-03-09T21:48:47Z,3008.TW,TWSE,Largan Precision,Largan,Taiwan,direct,USD,71.85082979500294,74.52361777424812,-3.5864978902953584,9397959205.692753,confirmed
2026-03-09T21:48:47Z,MP,NYSE,MP Materials,MP Materials,United States,indirect,USD,60.29999923706055,58.3102,3.4124376816758386,10713347099.450493,inferred
2026-03-09T21:48:47Z,5802.T,TSE,Sumitomo Electric Industries,Sumitomo Electric,Japan,indirect,USD,57.87990993121639,63.28414919273928,-8.539641174701815,45141607729.65687,strong_indication
2026-03-09T21:48:47Z,SWKS,NASDAQ,Skyworks Solutions,Skyworks,United States,direct,USD,55.279998779296875,54.8302,0.8203486022244624,8312653087.798462,confirmed
2026-03-09T21:48:47Z,ATS.VI,Vienna Stock Exchange,AT&S,AT&S,Austria,direct,USD,51.152233075951244,52.6652674973011,-2.87292649074154,1987264255.000706,confirmed
2026-03-09T21:48:47Z,GFS,NASDAQ,GlobalFoundries,GlobalFoundries,United States,indirect,USD,47.380001068115234,46.92,0.9803944333231727,26337995591.652927,inferred
2026-03-09T21:48:47Z,4062.T,TSE,Ibiden,Ibiden,Japan,direct,USD,45.910661707632244,50.173160280101,-8.495575221238937,12820361660.788895,confirmed
2026-03-09T21:48:47Z,4063.T,TSE,Shin-Etsu Chemical,Shin-Etsu,Japan,indirect,USD,37.867732853628695,39.77063400205225,-4.784688995215311,70963517721.08928,confirmed
2026-03-09T21:48:47Z,STM,NYSE,STMicroelectronics,STMicro,Switzerland / Italy,direct,USD,33.529998779296875,31.97,4.879570782911718,30280369138.14386,confirmed
2026-03-09T21:48:47Z,KN,NYSE,Knowles Corporation,Knowles,United States,direct,USD,25.1299991607666,24.83,1.2082124879847091,2139866773.457695,confirmed
2026-03-09T21:48:47Z,6981.T,TSE,Murata Manufacturing,Murata,Japan,direct,USD,22.02925229491666,24.06535652372986,-8.460727464417502,40099764065.04406,strong_indication
2026-03-09T21:48:47Z,6988.T,TSE,Nitto Denko,Nitto Denko,Japan,indirect,USD,20.12000814266503,21.147574762813747,-4.8590281943611275,13554038649.38528,strong_indication
2026-03-09T21:48:47Z,HENKY,OTC / XETRA,Henkel,Henkel,Germany,indirect,USD,20.06999969482422,20.3700008392334,-1.4727596075075562,34494065869.33807,strong_indication
2026-03-09T21:48:47Z,UMI.BR,Euronext Brussels,Umicore,Umicore,Belgium,indirect,USD,19.22718769422454,19.704375575723134,-2.4217356173748303,4625329303.286155,strong_indication
2026-03-09T21:48:47Z,IQE.L,LSE AIM,IQE,IQE,United Kingdom,indirect,USD,19.079999923706055,19.66,-2.950152982166559,18673545000.811317,confirmed
2026-03-09T21:48:47Z,6971.T,TSE,Kyocera,Kyocera,Japan,indirect,USD,16.009741662070155,16.75187310995534,-4.430140098447557,21412426866.34267,inferred
2026-03-09T21:48:47Z,6752.T,TSE,Panasonic,Panasonic,Japan,indirect,USD,15.403984796488658,15.768707516603172,-2.3129525341914725,35963300222.66416,strong_indication
2026-03-09T21:48:47Z,6723.T,TSE,Renesas Electronics,Renesas,Japan,direct,USD,15.22320918738842,16.593298014253378,-8.256880733944955,27541599932.569843,confirmed
2026-03-09T21:48:47Z,6807.T,TSE,Japan Aviation Electronics Industry (JAE),JAE,Japan,direct,USD,14.88068698067218,15.794079531915486,-5.783132530120482,1003127287.5786575,strong_indication
2026-03-09T21:48:47Z,002594.SZ,SZSE,BYD,BYD,China,direct,USD,14.120849728875783,13.557579643585541,4.154650756978883,131497361287.99147,strong_indication
2026-03-09T21:48:47Z,6594.T,TSE,Nidec Corporation,Nidec,Japan,direct,USD,13.85946336435154,14.652338842861354,-5.411255411255411,15887239162.378359,confirmed
2026-03-09T21:48:47Z,6762.T,TSE,TDK Corporation,TDK,Japan,indirect,USD,13.320308038964868,14.087811502162367,-5.44799639801891,25281295093.133797,confirmed
2026-03-09T21:48:47Z,6770.T,TSE,Alps Alpine,Alps Alpine,Japan,indirect,USD,12.914355793967843,13.589885701658204,-4.9708284714119015,2519784892.341998,strong_indication
2026-03-09T21:48:47Z,4183.T,TSE,Mitsui Chemicals,Mitsui Chemicals,Japan,indirect,USD,12.71137967146933,13.656487241853029,-6.920575940548073,4786219473.998452,inferred
2026-03-09T21:48:47Z,3406.TW,TWSE,Genius Electronic Optical,GSEO,Taiwan,direct,USD,12.452047526836395,13.128105662763119,-5.149700598802395,1403881194.3181157,confirmed
2026-03-09T21:48:47Z,3037.TW,TWSE,Unimicron Technology,Unimicron,Taiwan,direct,USD,12.231935575604439,13.536885000765324,-9.639953542392567,19260262178.886963,confirmed
2026-03-09T21:48:47Z,4205.T,TSE,Zeon Corporation,Zeon,Japan,indirect,USD,11.969248223584145,12.562319081509486,-4.721030042918455,2290263377.875834,strong_indication
2026-03-09T21:48:47Z,3407.T,TSE,Asahi Kasei,Asahi Kasei,Japan,indirect,USD,10.342267741682008,10.821164530701935,-4.425556858147714,14047578601.915428,strong_indication
2026-03-09T21:48:47Z,AMS.SW,SIX Swiss Exchange,ams OSRAM,ams OSRAM,Austria,direct,USD,9.837858676207816,10.191738608309606,-3.4722233929082753,979592834.5229603,confirmed
2026-03-09T21:48:47Z,1772.HK,HKEX,Ganfeng Lithium,Ganfeng Lithium,China,indirect,USD,7.718180534303656,7.539134380936389,2.374890064567714,20784275008.37399,strong_indication
2026-03-09T21:48:47Z,002475.SZ,SZSE,Luxshare Precision Industry,Luxshare,China,direct,USD,6.7331781685352325,6.851913739360953,-1.7328818683697265,49057832182.40996,confirmed
2026-03-09T21:48:47Z,2317.TW,TWSE,Foxconn / Hon Hai Precision Industry,Foxconn,Taiwan,direct,USD,6.6190808191895485,6.996415592730045,-5.393258426966292,92420497381.96155,confirmed
2026-03-09T21:48:47Z,2474.TW,TWSE,Catcher Technology,Catcher,Taiwan,direct,USD,5.7229107320308685,5.911578118801117,-3.1914893617021276,3212665063.8873663,confirmed
2026-03-09T21:48:47Z,4958.TW,TWSE,Zhen Ding Technology,Zhen Ding,Taiwan,direct,USD,5.109741725027561,5.502798780798912,-7.142857142857142,5315148232.631944,confirmed
2026-03-09T21:48:47Z,2018.HK,HKEX,AAC Technologies,AAC Technologies,China,direct,USD,4.187129246675454,4.2536317830448525,-1.5634295529406257,4784938120.810042,confirmed
2026-03-09T21:48:47Z,LPL,NYSE,LG Display,LG Display,South Korea,direct,USD,4.050000190734863,3.93,3.053439967808222,4050000190.7348633,confirmed
2026-03-09T21:48:47Z,300207.SZ,SZSE,Sunwoda Electronic,Sunwoda,China,direct,USD,3.627228128705383,3.6257803764415257,0.03992939763433934,6701167750.858049,confirmed
2026-03-09T21:48:47Z,002241.SZ,SZSE,GoerTek,GoerTek,China,direct,USD,3.5620685056875345,3.6721161820141788,-2.996846256271837,12629830144.62782,confirmed
2026-03-09T21:48:47Z,RBCN,NASDAQ,Rubicon Technology,Rubicon,United States,direct,USD,3.240000009536743,3.12,3.8461541518186877,7704123.8626766205,strong_indication
2026-03-09T21:48:47Z,1415.HK,HKEX,Cowell E Holdings,Cowell,Hong Kong,direct,USD,3.0744833770033893,3.1588909677860784,-2.6720640770278474,2668561796.324333,confirmed
2026-03-09T21:48:47Z,4005.T,TSE,Sumitomo Chemical,Sumitomo Chemical,Japan,indirect,USD,3.0731853547040373,3.2285889484919608,-4.81335952848723,5032011277.832043,strong_indication
